(1, 0, 1, 0, 15): (0, 6, 10000000000000.0)
(1, 0, 1, 0, 16): (-3, 0, 3)
(1, 0, 1, 0, 32): (-3, 0, 3)
(1, 0, 1, 0, 48): (-4, 0, 3)
(1, 0, 1, 0, 64): (-6, 0, 3)
(1, 0, 1, 0, 18): (-5, 0, 3)
(1, 0, 1, 0, 36): (0, 0, 3)
(1, 0, 1, 0, 54): (0, 6, 10000000000000.0)
(1, 0, 1, 8, 0): (3, 7, 6)
(1, 0, 1, 9, 0): (3, 7, 6)
(1, 0, 1, 10, 0): (3, 7, 6)
(1, 0, 1, 19, 0): (4, 8, 6)
(1, 0, 1, 21, 0): (-1, 5, 3)
(1, 0, 1, 21, 1): (-3, 3, 6)
(1, 0, 1, 21, 2): (2, 2, 3)
(1, 0, 1, 21, 3): (2, 2, 3)
(1, 0, 1, 21, 5): (2, 2, 3)
(1, 0, 1, 21, 6): (0, 3, 6)
(1, 0, 1, 21, 7): (0, 3, 6)
(1, 0, 1, 21, 13): (3, 3, 6)
(1, 0, 1, 21, 14): (3, 3, 6)
(1, 0, 1, 21, 28): (-2, 3, 6)
(1, 0, 1, 21, 15): (-3, 3, 6)
(1, 0, 1, 21, 16): (0, 3, 6)
(1, 0, 1, 21, 32): (0, 3, 6)
(1, 0, 1, 21, 48): (-1, 3, 6)
(1, 0, 1, 21, 64): (-3, 3, 6)
(1, 0, 1, 21, 18): (-2, 3, 6)
(1, 0, 1, 21, 36): (-2, 3, 6)
(1, 0, 1, 21, 54): (-3, 3, 6)
(1, 0, 0, 0, 28): (-2, 0, 2)
(1, 0, 0, 0, 48): (-3, 1, 3)
(1, 0, 0, 0, 64): (-5, 1, 3)
(1, 0, 0, 0, 90): (0, 6, 10000000000000.0)
(1, 0, 0, 0, 108): (-2, 4, 10000000000000.0)
(1, 0, 0, 8, 0): (1, 6, 4)
(1, 0, 0, 8, 1): (3, 3, 4)
(1, 0, 0, 8, 3): (3, 3, 4)
(1, 0, 0, 8, 5): (3, 3, 4)
(1, 0, 0, 8, 6): (3, 3, 4)
(1, 0, 0, 8, 7): (3, 3, 4)
(1, 0, 0, 19, 0): (6, 7, 3)
(1, 0, 0, 21, 3): (0, 1, 3)
(1, 0, 0, 21, 5): (0, 1, 3)
(1, 0, 0, 21, 6): (-3, 1, 3)
(1, 0, 0, 21, 7): (5, 5, 6)
(1, 0, 0, 21, 14): (-2, 3, 5)
(1, 0, 0, 21, 28): (-2, 3, 5)
(1, 0, 0, 21, 16): (-4, 0, 3)
(1, 0, 0, 21, 32): (-2, 3, 4)
(1, 0, 0, 21, 48): (-3, 3, 4)
(1, 0, 0, 21, 64): (-5, 3, 4)
(1, 0, 0, 21, 18): (-4, 1, 3)
(1, 0, 0, 21, 36): (-5, 1, 3)
(1, 0, 0, 21, 54): (-4, 3, 4)
(1, 0, 0, 21, 72): (-5, 3, 4)
(1, 0, 0, 21, 90): (-4, 3, 4)
(1, 0, 0, 21, 108): (-5, 3, 4)
(1, 0, 2, 0, 0): (1, 2, -1)
(1, 0, 2, 0, 1): (2, 2, 3)
(1, 0, 2, 0, 3): (2, 2, 3)
(1, 0, 2, 0, 5): (2, 2, 3)
(1, 0, 2, 0, 6): (2, 5, 6)
(1, 0, 2, 0, 7): (3, 2, 3)
(1, 0, 2, 0, 13): (8, 5, 6)
(1, 0, 2, 0, 14): (0, 5, 6)
(1, 0, 2, 0, 28): (-1, 5, 6)
(1, 0, 2, 0, 16): (3, 2, 3)
(1, 0, 2, 0, 18): (1, 6, 10000000000000.0)
(1, 0, 2, 0, 36): (0, 6, 10000000000000.0)
(1, 0, 2, 0, 54): (1, 6, 10000000000000.0)
(1, 0, 2, 0, 72): (0, 6, 10000000000000.0)
(1, 0, 2, 0, 90): (1, 6, 10000000000000.0)
(1, 0, 2, 0, 108): (0, 6, 10000000000000.0)
(1, 0, 2, 8, 0): (2, 8, 6)
(1, 0, 2, 8, 1): (5, 5, 6)
(1, 0, 2, 8, 3): (5, 5, 6)
(1, 0, 2, 8, 5): (5, 5, 6)
(1, 0, 2, 8, 6): (5, 5, 6)
(1, 0, 2, 8, 7): (5, 5, 6)
(1, 0, 2, 8, 13): (8, 5, 6)
(1, 0, 2, 9, 0): (2, 8, 6)
(1, 0, 2, 9, 1): (5, 5, 6)
(1, 0, 2, 9, 3): (5, 5, 6)
(1, 0, 2, 9, 5): (5, 5, 6)
(1, 0, 2, 9, 6): (5, 5, 6)
(1, 0, 2, 9, 7): (5, 5, 6)
(1, 0, 2, 9, 13): (8, 5, 6)
(1, 0, 2, 10, 0): (2, 8, 6)
(1, 0, 2, 10, 1): (5, 5, 6)
(1, 0, 2, 10, 3): (5, 5, 6)
(1, 0, 2, 10, 5): (5, 5, 6)
(1, 0, 2, 10, 6): (5, 5, 6)
(1, 0, 2, 10, 7): (5, 5, 6)
(1, 0, 2, 10, 13): (8, 5, 6)
(1, 0, 2, 19, 0): (-1, 4, 3)
(1, 0, 2, 21, 0): (-1, 4, 3)
(1, 0, 2, 21, 1): (2, 2, 3)
(1, 0, 2, 21, 3): (2, 2, 3)
(1, 0, 2, 21, 5): (2, 2, 3)
(1, 0, 2, 21, 6): (0, 3, 6)
(1, 0, 2, 21, 7): (0, 3, 6)
(1, 0, 2, 21, 13): (3, 3, 6)
(1, 0, 2, 21, 14): (3, 3, 6)
(1, 0, 2, 21, 28): (-2, 3, 6)
(1, 0, 2, 21, 16): (0, 3, 6)
(1, 0, 2, 21, 18): (-2, 3, 6)
(1, 0, 2, 21, 36): (-3, 3, 6)
(1, 0, 2, 21, 54): (-2, 3, 6)
(1, 0, 2, 21, 72): (-3, 3, 6)
(1, 0, 2, 21, 90): (-2, 3, 6)
(1, 0, 2, 21, 108): (-3, 3, 6)
(1, 0, 0, 0, 26): (-2, 1, 3)
(1, 0, 0, 0, 45): (-5, 3, 10000000000000.0)
(1, 0, 0, 8, 2): (3, 3, 4)
(1, 0, 0, 21, 2): (0, 1, 3)
(1, 0, 0, 21, 13): (-4, 3, 4)
(1, 0, 0, 21, 26): (1, 3, 4)
(1, 0, 0, 21, 15): (-2, 3, 4)
(1, 0, 0, 21, 30): (-2, 3, 4)
(1, 0, 0, 21, 45): (-3, 3, 4)
(1, 0, 0, 21, 60): (-5, 3, 4)
(1, 0, 0, 21, 17): (-5, 3, 4)
(1, 0, 3, 0, 0): (1, 2, -1)
(1, 0, 3, 0, 1): (2, 2, 3)
(1, 0, 3, 0, 2): (2, 2, 3)
(1, 0, 3, 0, 3): (-3, 1, 3)
(1, 0, 3, 0, 5): (2, 2, 3)
(1, 0, 3, 0, 6): (2, 5, 6)
(1, 0, 3, 0, 7): (3, 2, 3)
(1, 0, 3, 0, 12): (2, 5, 6)
(1, 0, 3, 0, 24): (2, 5, 6)
(1, 0, 3, 0, 13): (-1, 5, 6)
(1, 0, 3, 0, 26): (1, 6, 10000000000000.0)
(1, 0, 3, 0, 14): (0, 5, 6)
(1, 0, 3, 0, 28): (1, 5, 6)
(1, 0, 3, 0, 42): (0, 5, 6)
(1, 0, 3, 0, 56): (0, 5, 6)
(1, 0, 3, 0, 15): (3, 6, 10000000000000.0)
(1, 0, 3, 0, 30): (3, 6, 10000000000000.0)
(1, 0, 3, 0, 45): (2, 6, 10000000000000.0)
(1, 0, 3, 0, 60): (0, 6, 10000000000000.0)
(1, 0, 3, 0, 16): (0, 6, 10000000000000.0)
(1, 0, 3, 0, 17): (1, 6, 10000000000000.0)
(1, 0, 3, 0, 34): (2, 6, 10000000000000.0)
(1, 0, 3, 0, 51): (1, 6, 10000000000000.0)
(1, 0, 3, 0, 68): (1, 6, 10000000000000.0)
(1, 0, 3, 0, 85): (0, 6, 10000000000000.0)
(1, 0, 3, 8, 0): (3, 7, 6)
(1, 0, 3, 8, 1): (5, 5, 6)
(1, 0, 3, 8, 2): (5, 5, 6)
(1, 0, 3, 8, 5): (5, 5, 6)
(1, 0, 3, 8, 6): (5, 5, 6)
(1, 0, 3, 8, 7): (5, 5, 6)
(1, 0, 3, 9, 0): (3, 7, 6)
(1, 0, 3, 9, 1): (5, 5, 6)
(1, 0, 3, 9, 2): (5, 5, 6)
(1, 0, 3, 9, 5): (5, 5, 6)
(1, 0, 3, 9, 6): (5, 5, 6)
(1, 0, 3, 9, 7): (5, 5, 6)
(1, 0, 3, 18, 0): (4, 8, 6)
(1, 0, 3, 20, 0): (-1, 5, 3)
(1, 0, 3, 20, 1): (2, 2, 3)
(1, 0, 3, 20, 2): (2, 2, 3)
(1, 0, 3, 20, 5): (2, 2, 3)
(1, 0, 3, 20, 6): (0, 3, 6)
(1, 0, 3, 20, 7): (0, 3, 6)
(1, 0, 3, 20, 12): (-2, 3, 6)
(1, 0, 3, 20, 24): (3, 3, 6)
(1, 0, 3, 20, 13): (3, 3, 6)
(1, 0, 3, 20, 26): (-2, 3, 6)
(1, 0, 3, 20, 14): (0, 3, 6)
(1, 0, 3, 20, 28): (0, 3, 6)
(1, 0, 3, 20, 42): (-1, 3, 6)
(1, 0, 3, 20, 56): (-3, 3, 6)
(1, 0, 3, 20, 15): (0, 3, 6)
(1, 0, 3, 20, 30): (0, 3, 6)
(1, 0, 3, 20, 45): (-1, 3, 6)
(1, 0, 3, 20, 60): (-3, 3, 6)
(1, 0, 3, 20, 16): (-3, 3, 6)
(1, 0, 3, 20, 17): (-2, 3, 6)
(1, 0, 3, 20, 34): (-1, 3, 6)
(1, 0, 3, 20, 51): (-2, 3, 6)
(1, 0, 3, 20, 68): (-2, 3, 6)
(1, 0, 3, 20, 85): (-3, 3, 6)
(1, 0, 0, 0, 12): (-4, 1, 3)
(1, 0, 0, 8, 12): (6, 3, 4)
(1, 0, 0, 9, 12): (6, 3, 4)
(1, 0, 0, 18, 0): (-3, 2, 1)
(1, 0, 0, 20, 1): (3, 2, 3)
(1, 0, 0, 20, 2): (0, 0, 1)
(1, 0, 0, 20, 3): (0, 0, 1)
(1, 0, 0, 20, 6): (-1, 2, 3)
(1, 0, 0, 20, 7): (-2, 3, 4)
(1, 0, 0, 20, 12): (1, 3, 4)
(1, 0, 0, 20, 13): (-4, 3, 4)
(1, 0, 0, 20, 15): (-2, 3, 4)
(1, 0, 0, 20, 30): (-2, 3, 4)
(1, 0, 0, 20, 45): (-3, 3, 4)
(1, 0, 0, 20, 60): (-5, 3, 4)
(1, 0, 0, 20, 16): (-5, 3, 4)
(1, 0, 5, 0, 0): (1, 2, -1)
(1, 0, 5, 0, 1): (2, 2, 3)
(1, 0, 5, 0, 2): (2, 2, 3)
(1, 0, 5, 0, 3): (2, 2, 3)
(1, 0, 5, 0, 5): (-3, 1, 3)
(1, 0, 5, 0, 6): (2, 5, 6)
(1, 0, 5, 0, 7): (-1, 2, 3)
(1, 0, 5, 0, 11): (5, 5, 6)
(1, 0, 5, 0, 12): (6, 6, 10000000000000.0)
(1, 0, 5, 0, 24): (1, 6, 10000000000000.0)
(1, 0, 5, 0, 14): (0, 5, 6)
(1, 0, 5, 0, 28): (0, 5, 6)
(1, 0, 5, 0, 42): (-1, 5, 6)
(1, 0, 5, 0, 56): (0, 6, 10000000000000.0)
(1, 0, 5, 0, 15): (0, 6, 10000000000000.0)
(1, 0, 5, 0, 16): (1, 6, 10000000000000.0)
(1, 0, 5, 0, 32): (1, 6, 10000000000000.0)
(1, 0, 5, 0, 48): (0, 6, 10000000000000.0)
(1, 0, 5, 8, 0): (3, 8, 6)
(1, 0, 5, 8, 1): (5, 5, 6)
(1, 0, 5, 8, 2): (5, 5, 6)
(1, 0, 5, 8, 3): (5, 5, 6)
(1, 0, 5, 8, 6): (5, 5, 6)
(1, 0, 5, 8, 7): (5, 5, 6)
(1, 0, 5, 8, 11): (8, 5, 6)
(1, 0, 5, 17, 0): (4, 8, 6)
(1, 0, 5, 19, 0): (-2, 3, 6)
(1, 0, 5, 19, 1): (0, 3, 6)
(1, 0, 5, 19, 2): (0, 3, 6)
(1, 0, 5, 19, 3): (0, 3, 6)
(1, 0, 5, 19, 6): (0, 3, 6)
(1, 0, 5, 19, 7): (0, 3, 6)
(1, 0, 5, 19, 11): (3, 3, 6)
(1, 0, 5, 19, 12): (3, 3, 6)
(1, 0, 5, 19, 24): (-2, 3, 6)
(1, 0, 5, 19, 14): (0, 3, 6)
(1, 0, 5, 19, 28): (0, 3, 6)
(1, 0, 5, 19, 42): (-1, 3, 6)
(1, 0, 5, 19, 56): (-3, 3, 6)
(1, 0, 5, 19, 15): (-3, 3, 6)
(1, 0, 5, 19, 16): (-2, 3, 6)
(1, 0, 5, 19, 32): (-2, 3, 6)
(1, 0, 5, 19, 48): (-3, 3, 6)
(1, 0, 0, 0, 11): (-4, 1, 3)
(1, 0, 0, 0, 24): (-3, 1, 3)
(1, 0, 0, 0, 56): (-3, 5, 6)
(1, 0, 0, 0, 70): (-2, 5, 6)
(1, 0, 0, 8, 10): (6, 3, 4)
(1, 0, 0, 16, 0): (2, 6, 4)
(1, 0, 0, 0, 10): (-4, 1, 3)
(1, 0, 0, 18, 1): (0, 0, 1)
(1, 0, 0, 18, 2): (0, 0, 1)
(1, 0, 0, 18, 3): (0, 1, 3)
(1, 0, 0, 18, 5): (-3, 1, 3)
(1, 0, 0, 18, 7): (3, 1, 3)
(1, 0, 0, 18, 10): (1, 3, 4)
(1, 0, 0, 18, 11): (1, 3, 4)
(1, 0, 0, 18, 22): (-4, 3, 4)
(1, 0, 0, 18, 13): (-5, 3, 4)
(1, 0, 0, 18, 26): (-2, 3, 4)
(1, 0, 0, 18, 39): (-5, 3, 4)
(1, 0, 0, 18, 52): (-2, 3, 4)
(1, 0, 0, 18, 65): (-3, 3, 4)
(1, 0, 0, 18, 78): (-5, 3, 4)
(1, 0, 0, 18, 15): (-4, 3, 4)
(1, 0, 0, 18, 30): (-4, 3, 4)
(1, 0, 0, 18, 45): (-5, 3, 4)
(1, 0, 6, 0, 0): (4, 7, 5)
(1, 0, 6, 0, 1): (2, 5, 6)
(1, 0, 6, 0, 2): (2, 5, 6)
(1, 0, 6, 0, 3): (2, 5, 6)
(1, 0, 6, 0, 5): (2, 5, 6)
(1, 0, 6, 0, 7): (2, 5, 6)
(1, 0, 6, 0, 10): (5, 5, 6)
(1, 0, 6, 0, 11): (5, 5, 6)
(1, 0, 6, 0, 22): (0, 5, 6)
(1, 0, 6, 0, 13): (2, 8, 9)
(1, 0, 6, 0, 26): (5, 8, 9)
(1, 0, 6, 0, 39): (2, 8, 9)
(1, 0, 6, 0, 52): (5, 8, 9)
(1, 0, 6, 0, 65): (4, 8, 9)
(1, 0, 6, 0, 78): (-1, 8, 9)
(1, 0, 6, 0, 15): (3, 8, 9)
(1, 0, 6, 16, 0): (4, 9, 9)
(1, 0, 6, 16, 1): (6, 6, 9)
(1, 0, 6, 16, 2): (6, 6, 9)
(1, 0, 6, 16, 3): (6, 6, 9)
(1, 0, 6, 16, 5): (6, 6, 9)
(1, 0, 6, 16, 7): (6, 6, 9)
(1, 0, 6, 16, 10): (9, 6, 9)
(1, 0, 6, 17, 0): (-2, 3, 8)
(1, 0, 6, 17, 1): (0, 3, 8)
(1, 0, 6, 17, 2): (0, 3, 8)
(1, 0, 6, 17, 3): (0, 3, 8)
(1, 0, 6, 17, 5): (0, 3, 8)
(1, 0, 6, 17, 7): (0, 3, 8)
(1, 0, 6, 17, 10): (3, 3, 8)
(1, 0, 6, 17, 11): (3, 3, 8)
(1, 0, 6, 17, 22): (-2, 3, 8)
(1, 0, 6, 17, 13): (-3, 3, 8)
(1, 0, 6, 17, 26): (0, 3, 8)
(1, 0, 6, 17, 39): (-3, 3, 8)
(1, 0, 6, 17, 52): (0, 3, 8)
(1, 0, 6, 17, 65): (-1, 3, 8)
(1, 0, 6, 17, 78): (-3, 3, 8)
(1, 0, 6, 17, 15): (-2, 3, 8)
(1, 0, 0, 0, 39): (-5, 1, 3)
(1, 0, 0, 0, 52): (-1, 6, 8)
(1, 0, 7, 0, 0): (-2, 3, 3)
(1, 0, 7, 0, 1): (0, 2, 3)
(1, 0, 7, 0, 2): (2, 5, 6)
(1, 0, 7, 0, 3): (0, 2, 3)
(1, 0, 7, 0, 5): (2, 5, 6)
(1, 0, 7, 0, 6): (2, 5, 6)
(1, 0, 7, 0, 9): (-1, 5, 6)
(1, 0, 7, 0, 10): (5, 5, 6)
(1, 0, 7, 0, 11): (5, 5, 6)
(1, 0, 7, 0, 22): (0, 5, 6)
(1, 0, 7, 0, 13): (0, 3, 10000000000000.0)
(1, 0, 7, 0, 26): (0, 3, 10000000000000.0)
(1, 0, 7, 0, 39): (-1, 3, 10000000000000.0)
(1, 0, 7, 0, 52): (-3, 3, 10000000000000.0)
(1, 0, 7, 0, 15): (-2, 3, 10000000000000.0)
(1, 0, 7, 0, 30): (-2, 3, 10000000000000.0)
(1, 0, 7, 0, 45): (-3, 3, 10000000000000.0)
(1, 0, 10, 0, 0): (7, 10, 6)
(1, 0, 10, 0, 1): (5, 5, 6)
(1, 0, 10, 0, 3): (5, 5, 6)
(1, 0, 10, 0, 5): (5, 5, 6)
(1, 0, 10, 0, 6): (5, 5, 6)
(1, 0, 10, 0, 7): (5, 5, 6)
(1, 0, 10, 0, 10): (1, 5, 6)
(1, 0, 10, 0, 20): (-3, 5, 6)
(1, 0, 10, 0, 30): (1, 5, 6)
(1, 0, 10, 0, 40): (4, 5, 6)
(1, 0, 10, 0, 11): (6, 5, 10000000000000.0)
(1, 0, 10, 0, 22): (1, 6, 10000000000000.0)
(1, 0, 10, 0, 13): (3, 6, 10000000000000.0)
(1, 0, 10, 0, 26): (3, 6, 10000000000000.0)
(1, 0, 10, 0, 39): (2, 6, 10000000000000.0)
(1, 0, 10, 0, 52): (0, 6, 10000000000000.0)
(1, 0, 10, 0, 15): (1, 6, 10000000000000.0)
(1, 0, 10, 0, 45): (0, 6, 10000000000000.0)
(1, 0, 10, 17, 0): (6, 10, 6)
(1, 0, 10, 23, 0): (9, 12, 6)
(1, 0, 10, 24, 0): (9, 12, 6)
(1, 0, 10, 25, 0): (9, 12, 6)
(1, 0, 10, 26, 0): (9, 12, 6)
(1, 0, 10, 27, 0): (9, 12, 6)
(1, 0, 10, 28, 0): (9, 12, 6)
(1, 0, 10, 28, 1): (3, 3, 6)
(1, 0, 10, 28, 3): (3, 3, 6)
(1, 0, 10, 28, 5): (3, 3, 6)
(1, 0, 10, 28, 6): (3, 3, 6)
(1, 0, 10, 28, 7): (3, 3, 6)
(1, 0, 10, 28, 10): (-1, 3, 6)
(1, 0, 10, 28, 20): (-5, 3, 6)
(1, 0, 10, 28, 30): (-1, 3, 6)
(1, 0, 10, 28, 40): (2, 3, 6)
(1, 0, 10, 28, 11): (6, 5, 6)
(1, 0, 10, 29, 0): (9, 12, 6)
(1, 0, 10, 30, 0): (4, 7, 6)
(1, 0, 10, 31, 0): (9, 12, 6)
(1, 0, 0, 0, 33): (-5, 1, 3)
(1, 0, 11, 0, 0): (4, 7, 5)
(1, 0, 11, 0, 1): (3, 6, 10000000000000.0)
(1, 0, 11, 0, 2): (3, 6, 10000000000000.0)
(1, 0, 11, 0, 3): (3, 6, 10000000000000.0)
(1, 0, 11, 0, 6): (3, 6, 10000000000000.0)
(1, 0, 11, 0, 7): (3, 6, 10000000000000.0)
(1, 0, 11, 0, 10): (6, 6, 10000000000000.0)
(1, 0, 11, 0, 11): (2, 6, 10000000000000.0)
(1, 0, 11, 0, 22): (-5, 6, 10000000000000.0)
(1, 0, 11, 0, 33): (2, 6, 10000000000000.0)
(1, 0, 11, 0, 44): (-1, 6, 10000000000000.0)
(1, 0, 11, 0, 13): (3, 6, 10000000000000.0)
(1, 0, 11, 0, 26): (3, 6, 10000000000000.0)
(1, 0, 11, 0, 39): (2, 6, 10000000000000.0)
(1, 0, 11, 0, 52): (0, 6, 10000000000000.0)
(1, 0, 22, 0, 0): (-1, 6, 0)
(1, 0, 22, 0, 1): (-2, 6, 10000000000000.0)
(1, 0, 22, 0, 2): (-2, 6, 10000000000000.0)
(1, 0, 22, 0, 3): (-2, 6, 10000000000000.0)
(1, 0, 22, 0, 5): (-2, 6, 10000000000000.0)
(1, 0, 22, 0, 6): (-2, 6, 10000000000000.0)
(1, 0, 22, 0, 10): (1, 6, 10000000000000.0)
(1, 0, 22, 0, 11): (1, 6, 10000000000000.0)
(1, 0, 22, 0, 22): (-1, 6, 10000000000000.0)
(1, 0, 22, 0, 13): (-2, 6, 10000000000000.0)
(1, 0, 22, 0, 26): (-2, 6, 10000000000000.0)
(1, 0, 22, 0, 39): (-3, 6, 10000000000000.0)
(1, 0, 22, 0, 52): (-5, 6, 10000000000000.0)
(1, 0, 22, 0, 15): (-4, 6, 10000000000000.0)
(1, 0, 22, 0, 30): (-4, 6, 10000000000000.0)
(1, 0, 22, 0, 45): (-5, 6, 10000000000000.0)
(1, 0, 0, 0, 65): (-4, 6, 10000000000000.0)
(1, 0, 0, 0, 78): (0, 6, 8)
(1, 0, 0, 0, 91): (-6, 6, 10000000000000.0)
(1, 0, 13, 0, 0): (1, 6, 3)
(1, 0, 13, 0, 1): (0, 6, 10000000000000.0)
(1, 0, 13, 0, 2): (0, 6, 10000000000000.0)
(1, 0, 13, 0, 5): (0, 6, 10000000000000.0)
